state,office,updated_at,eevp,place,level,candidate_id,party,votes_total
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Enfield,township,paglino-j,Green,172
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,West Haven,township,murphy-c,Democrat,12461
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,West Haven,township,corey-m,Republican,6789
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,West Haven,township,paglino-j,Green,163
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,West Haven,township,finley_hyde-r,Independent,153
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,East Hartford,township,murphy-c,Democrat,12532
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,East Hartford,township,corey-m,Republican,4731
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,East Hartford,township,finley_hyde-r,Independent,229
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,East Hartford,township,paglino-j,Green,146
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Branford,township,murphy-c,Democrat,10133
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Branford,township,corey-m,Republican,6672
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Branford,township,paglino-j,Green,139
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Branford,township,finley_hyde-r,Independent,91
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Cheshire,township,murphy-c,Democrat,9550
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Cheshire,township,corey-m,Republican,7255
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Cheshire,township,paglino-j,Green,120
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Cheshire,township,finley_hyde-r,Independent,108
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Newtown,township,murphy-c,Democrat,9468
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Newtown,township,corey-m,Republican,7332
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Newtown,township,paglino-j,Green,106
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Newtown,township,finley_hyde-r,Independent,100
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Windsor,township,murphy-c,Democrat,12138
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Windsor,township,corey-m,Republican,3816
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Windsor,township,paglino-j,Green,187
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Windsor,township,finley_hyde-r,Independent,163
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Newington,township,murphy-c,Democrat,9456
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Newington,township,corey-m,Republican,6519
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Newington,township,finley_hyde-r,Independent,147
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Newington,township,paglino-j,Green,143
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Westport,township,murphy-c,Democrat,11468
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Westport,township,corey-m,Republican,4661
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Westport,township,paglino-j,Green,87
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Westport,township,finley_hyde-r,Independent,49
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Groton,township,murphy-c,Democrat,10362
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Groton,township,corey-m,Republican,5532
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Groton,township,finley_hyde-r,Independent,181
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Groton,township,paglino-j,Green,158
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Simsbury,township,murphy-c,Democrat,10118
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Simsbury,township,corey-m,Republican,5520
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Simsbury,township,paglino-j,Green,125
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Simsbury,township,finley_hyde-r,Independent,116
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Ridgefield,township,murphy-c,Democrat,9465
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Ridgefield,township,corey-m,Republican,5677
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Ridgefield,township,paglino-j,Green,84
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Ridgefield,township,finley_hyde-r,Independent,68
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Wethersfield,township,murphy-c,Democrat,8918
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Wethersfield,township,corey-m,Republican,6057
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Wethersfield,township,paglino-j,Green,160
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Wethersfield,township,finley_hyde-r,Independent,116
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Farmington,township,murphy-c,Democrat,9185
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Farmington,township,corey-m,Republican,5783
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Farmington,township,paglino-j,Green,126
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Farmington,township,finley_hyde-r,Independent,97
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Vernon,township,murphy-c,Democrat,8906
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Vernon,township,corey-m,Republican,5581
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Vernon,township,paglino-j,Green,145
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Vernon,township,finley_hyde-r,Independent,121
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,North Haven,township,murphy-c,Democrat,7192
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,North Haven,township,corey-m,Republican,7128
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,North Haven,township,paglino-j,Green,103
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,North Haven,township,finley_hyde-r,Independent,99
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,South Windsor,township,murphy-c,Democrat,8726
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,South Windsor,township,corey-m,Republican,5430
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,South Windsor,township,paglino-j,Green,153
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,South Windsor,township,finley_hyde-r,Independent,103
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Norwich,township,murphy-c,Democrat,8787
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Norwich,township,corey-m,Republican,5112
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Norwich,township,finley_hyde-r,Independent,240
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Norwich,township,paglino-j,Green,180
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Guilford,township,murphy-c,Democrat,9369
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Guilford,township,corey-m,Republican,4647
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Guilford,township,paglino-j,Green,150
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Guilford,township,finley_hyde-r,Independent,56
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Naugatuck,township,corey-m,Republican,6658
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Naugatuck,township,murphy-c,Democrat,6575
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Naugatuck,township,finley_hyde-r,Independent,175
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Naugatuck,township,paglino-j,Green,123
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,96.2,East Haven,township,corey-m,Republican,6647
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,96.2,East Haven,township,murphy-c,Democrat,6440
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,96.2,East Haven,township,finley_hyde-r,Independent,111
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,96.2,East Haven,township,paglino-j,Green,79
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,New Milford,township,corey-m,Republican,6534
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,New Milford,township,murphy-c,Democrat,6504
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,New Milford,township,finley_hyde-r,Independent,128
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,New Milford,township,paglino-j,Green,91
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Southbury,township,murphy-c,Democrat,6411
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Southbury,township,corey-m,Republican,5973
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Southbury,township,finley_hyde-r,Independent,70
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Southbury,township,paglino-j,Green,56
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Darien,township,murphy-c,Democrat,6392
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Darien,township,corey-m,Republican,5788
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Darien,township,paglino-j,Green,44
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Darien,township,finley_hyde-r,Independent,28
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Watertown,township,corey-m,Republican,7456
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Watertown,township,murphy-c,Democrat,4515
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Watertown,township,finley_hyde-r,Independent,114
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Watertown,township,paglino-j,Green,77
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Berlin,township,corey-m,Republican,6131
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Berlin,township,murphy-c,Democrat,5653
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Berlin,township,finley_hyde-r,Independent,90
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Berlin,township,paglino-j,Green,86
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Bloomfield,township,murphy-c,Democrat,10097
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Bloomfield,township,corey-m,Republican,1644
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Bloomfield,township,finley_hyde-r,Independent,97
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Bloomfield,township,paglino-j,Green,81
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,New Canaan,township,murphy-c,Democrat,6208
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,New Canaan,township,corey-m,Republican,5604
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,New Canaan,township,paglino-j,Green,46
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,New Canaan,township,finley_hyde-r,Independent,41
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Madison,township,murphy-c,Democrat,7317
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Madison,township,corey-m,Republican,4479
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Madison,township,paglino-j,Green,57
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Madison,township,finley_hyde-r,Independent,39
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Waterford,township,murphy-c,Democrat,6698
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Waterford,township,corey-m,Republican,4758
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Waterford,township,finley_hyde-r,Independent,120
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Waterford,township,paglino-j,Green,106
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,East Lyme,township,murphy-c,Democrat,7329
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,East Lyme,township,corey-m,Republican,4051
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,East Lyme,township,finley_hyde-r,Independent,84
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,East Lyme,township,paglino-j,Green,69
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Avon,township,murphy-c,Democrat,6944
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Avon,township,corey-m,Republican,4400
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Avon,township,paglino-j,Green,98
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Avon,township,finley_hyde-r,Independent,80
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Stonington,township,murphy-c,Democrat,7349
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Stonington,township,corey-m,Republican,3908
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Stonington,township,paglino-j,Green,82
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Stonington,township,finley_hyde-r,Independent,66
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Monroe,township,corey-m,Republican,5546
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Monroe,township,murphy-c,Democrat,5449
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Monroe,township,finley_hyde-r,Independent,96
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Monroe,township,paglino-j,Green,64
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Wilton,township,murphy-c,Democrat,6824
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Wilton,township,corey-m,Republican,3918
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Wilton,township,paglino-j,Green,98
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Wilton,township,finley_hyde-r,Independent,44
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,98.98,Bethel,township,murphy-c,Democrat,6096
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,98.98,Bethel,township,corey-m,Republican,4545
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,98.98,Bethel,township,finley_hyde-r,Independent,101
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,98.98,Bethel,township,paglino-j,Green,73
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Brookfield,township,murphy-c,Democrat,5160
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Brookfield,township,corey-m,Republican,5091
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Brookfield,township,paglino-j,Green,81
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Brookfield,township,finley_hyde-r,Independent,61
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Rocky Hill,township,murphy-c,Democrat,5600
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Rocky Hill,township,corey-m,Republican,4425
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Rocky Hill,township,paglino-j,Green,96
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Rocky Hill,township,finley_hyde-r,Independent,80
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Wolcott,township,corey-m,Republican,5871
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Wolcott,township,murphy-c,Democrat,3385
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Wolcott,township,finley_hyde-r,Independent,89
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Wolcott,township,paglino-j,Green,70
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Ellington,township,murphy-c,Democrat,4806
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Ellington,township,corey-m,Republican,4393
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Ellington,township,finley_hyde-r,Independent,78
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Ellington,township,paglino-j,Green,51
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Colchester,township,murphy-c,Democrat,5144
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Colchester,township,corey-m,Republican,4019
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Colchester,township,finley_hyde-r,Independent,75
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Colchester,township,paglino-j,Green,54
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Plainville,township,murphy-c,Democrat,4581
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Plainville,township,corey-m,Republican,4435
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Plainville,township,finley_hyde-r,Independent,112
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Plainville,township,paglino-j,Green,58
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Tolland,township,murphy-c,Democrat,4870
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Tolland,township,corey-m,Republican,4053
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Tolland,township,finley_hyde-r,Independent,83
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Tolland,township,paglino-j,Green,77
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Orange,township,murphy-c,Democrat,4585
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Orange,township,corey-m,Republican,4073
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Orange,township,paglino-j,Green,90
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Orange,township,finley_hyde-r,Independent,51
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Mansfield,township,murphy-c,Democrat,6558
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Mansfield,township,corey-m,Republican,1986
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Mansfield,township,paglino-j,Green,138
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Mansfield,township,finley_hyde-r,Independent,98
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Seymour,township,corey-m,Republican,4699
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Seymour,township,murphy-c,Democrat,3811
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Seymour,township,finley_hyde-r,Independent,116
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Seymour,township,paglino-j,Green,73
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,98.96,Montville,township,murphy-c,Democrat,4370
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,98.96,Montville,township,corey-m,Republican,3925
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,98.96,Montville,township,finley_hyde-r,Independent,116
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,98.96,Montville,township,paglino-j,Green,71
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Cromwell,township,murphy-c,Democrat,4689
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Cromwell,township,corey-m,Republican,3582
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Cromwell,township,finley_hyde-r,Independent,79
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Cromwell,township,paglino-j,Green,75
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,New London,township,murphy-c,Democrat,6190
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,New London,township,corey-m,Republican,1900
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,New London,township,paglino-j,Green,154
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,New London,township,finley_hyde-r,Independent,110
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Suffield,township,murphy-c,Democrat,4142
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Suffield,township,corey-m,Republican,4091
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Suffield,township,finley_hyde-r,Independent,75
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Suffield,township,paglino-j,Green,46
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Oxford,township,corey-m,Republican,4882
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Oxford,township,murphy-c,Democrat,3371
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Oxford,township,finley_hyde-r,Independent,56
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Oxford,township,paglino-j,Green,24
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,North Branford,township,corey-m,Republican,4500
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,North Branford,township,murphy-c,Democrat,3578
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,North Branford,township,finley_hyde-r,Independent,71
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,North Branford,township,paglino-j,Green,40
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,East Hampton,township,murphy-c,Democrat,4186
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,East Hampton,township,corey-m,Republican,3728
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,East Hampton,township,finley_hyde-r,Independent,75
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,East Hampton,township,paglino-j,Green,52
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Ledyard,township,murphy-c,Democrat,4491
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Ledyard,township,corey-m,Republican,3365
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Ledyard,township,finley_hyde-r,Independent,90
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,Ledyard,township,paglino-j,Green,86
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,New Fairfield,township,corey-m,Republican,4235
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,New Fairfield,township,murphy-c,Democrat,3703
Connecticut,U.S. Senate,2024-11-08T19:59:31.480Z,99,New Fairfield,township,finley_hyde-r,Independent,51
